10508	4	4	4	3	6	4	3	4
10509	4	4	4	3	6	4	3	4
10510	4	4	4	3	6	4	3	4
10511	4	4	4	3	6	4	3	4
10512	4	4	4	3	6	4	3	4
10513	4	5	2	3	5	4	3	5
10514	4	5	2	3	5	4	3	5
10515	4	5	2	3	5	4	3	5
10516	4	5	2	3	5	4	3	5
10517	4	5	2	3	5	4	3	5
10518	4	5	2	3	5	4	3	5
10519	6	2	2	5	4	6	2	2
10520	6	2	2	5	4	6	2	2
10521	6	2	2	5	4	6	2	2
10522	6	2	2	5	4	6	2	2
10523	6	2	2	5	4	6	2	2
10524	6	2	2	5	4	6	2	2
10525	6	2	2	5	4	6	2	2
10526	6	2	2	5	4	6	2	2
10527	6	2	2	5	4	6	2	2
10528	6	2	2	5	4	6	2	2
10529	6	2	2	5	4	6	2	2
10530	6	2	2	5	4	6	2	2
10531	6	2	2	5	4	6	2	2
10532	6	2	2	5	4	6	2	2
10533	6	2	2	5	4	6	2	2
10534	5	2	5	5	3	6	2	2
10535	5	2	5	5	3	6	2	2
10536	5	2	5	5	3	6	2	2
10537	5	2	5	5	3	6	2	2
10538	5	2	5	5	3	6	2	2
10539	5	2	5	5	3	6	2	2
10540	5	2	3	5	5	6	2	2
10541	5	2	3	5	5	6	2	2
10542	5	2	3	5	5	6	2	2
10543	5	2	3	5	5	6	2	2
10544	5	2	3	5	5	6	2	2
10545	5	2	3	5	5	6	2	2
10546	5	2	3	5	5	6	2	2
10547	5	2	3	5	5	6	2	2
10548	5	2	3	5	5	6	2	2
10549	5	2	3	5	5	6	2	2
10550	5	2	3	5	5	6	2	2
10551	5	2	3	5	5	6	2	2
10552	5	2	3	5	5	6	2	2
10553	5	2	3	5	5	6	2	2
10554	5	2	3	5	5	6	2	2
10555	4	5	3	4	2	2	5	5
10556	4	5	3	4	2	2	5	5
10557	4	5	3	4	2	2	5	5
10558	3	5	4	4	3	2	5	5
10559	3	5	4	4	3	2	5	5
10560	3	5	4	4	3	2	5	5
10561	3	5	4	4	3	2	5	5
10562	3	5	4	4	3	2	5	5
10563	3	5	4	4	3	2	5	5
10564	3	5	4	4	3	2	5	5
10565	3	5	4	4	3	2	5	5
10566	3	3	3	4	6	4	3	7
10567	3	3	3	4	6	4	3	7
10568	3	3	3	4	6	4	3	7
10569	3	3	3	4	6	4	3	7
10570	3	3	3	4	6	4	3	7
10571	3	3	3	4	6	4	3	7
10572	3	3	3	4	6	4	3	7
10573	3	3	3	4	6	4	3	7
10574	3	3	3	4	6	4	3	7
10575	3	3	3	4	6	4	3	7
10576	3	3	3	4	6	4	3	7
10577	3	3	3	4	6	4	3	7
10578	3	3	3	4	6	4	3	7
10579	3	3	3	4	6	4	3	7
10580	3	3	3	4	6	4	3	7
10581	3	3	3	4	6	4	3	7
10582	3	3	3	4	6	4	3	7
10583	3	3	3	4	6	4	3	7
10585	3	3	3	4	6	4	3	7
10586	3	3	3	4	6	4	3	7
10587	2	3	7	3	7	6	1	6
10588	5	2	2	6	5	4	3	3
10589	5	2	2	6	5	4	3	3
10590	5	2	2	6	5	4	3	3
10591	5	2	2	6	5	4	3	3
10592	5	2	2	6	5	4	3	3
10593	5	2	2	6	5	4	3	3
10594	5	2	2	6	5	4	3	3
10595	5	2	2	6	5	4	3	3
10596	5	2	2	6	5	4	3	3
10597	5	2	2	6	5	4	3	3
10598	5	2	2	6	5	4	3	3
10599	5	2	2	6	5	4	3	3
10600	5	2	2	6	5	4	3	3
10601	5	2	2	6	5	4	3	3
10602	4	7	4	2	1	1	6	5
10603	4	7	4	2	1	1	6	5
10604	4	6	4	2	3	1	5	7
10605	4	6	4	2	3	1	5	7
10606	4	6	4	2	3	1	5	7
10607	4	6	4	2	3	1	5	7
10608	4	6	4	2	3	1	5	7
10609	4	6	4	2	3	1	5	7
10610	4	6	4	2	3	1	5	7
10611	4	6	4	2	3	1	5	7
10612	4	6	4	2	3	1	5	7
10613	4	6	4	2	3	1	5	7
10614	4	6	4	2	3	1	5	7
10615	4	6	4	2	3	1	5	7
10616	4	6	4	2	3	1	5	7
10617	4	6	4	2	3	1	5	7
10618	4	6	4	2	3	1	5	7
10619	4	6	4	2	3	1	5	7
10620	4	6	4	2	3	1	5	7
10621	3	4	6	4	5	4	3	3
10622	3	4	6	4	5	4	3	3
10623	3	4	6	4	5	4	3	3
10624	3	4	6	4	5	4	3	3
10625	3	4	6	4	5	4	3	3
10626	3	4	6	4	5	4	3	3
10627	3	4	6	4	5	4	3	3
10628	3	4	6	4	5	4	3	3
10629	3	4	6	4	5	4	3	3
10630	3	4	6	4	5	4	3	3
10631	3	4	6	4	5	4	3	3
10632	3	4	6	4	5	4	3	3
10633	3	3	5	4	6	4	3	5
10634	3	3	5	4	6	4	3	5
10635	3	3	5	4	6	4	3	5
10636	3	3	5	4	6	4	3	5
10637	3	3	5	4	6	4	3	5
10638	3	3	5	4	6	4	3	5
10639	3	3	5	4	6	4	3	5
10640	3	3	5	4	6	4	3	5
10641	3	3	5	4	6	4	3	5
10642	3	4	6	3	6	4	3	4
10643	3	4	6	3	6	4	3	4
10644	3	4	6	3	6	4	3	4
10645	6	3	7	3	4	3	3	3
10646	6	3	7	3	4	3	3	3
10647	6	3	7	3	4	3	3	3
10648	6	3	7	3	4	3	3	3
10649	6	3	7	3	4	3	3	3
10650	6	3	7	3	4	3	3	3
10651	6	3	7	3	4	3	3	3
10652	6	3	7	3	4	3	3	3
10653	4	3	4	4	4	3	5	4
10654	4	3	4	4	4	3	5	4
10655	4	3	4	4	4	3	5	4
10656	4	3	4	4	4	3	5	4
10657	4	3	4	4	4	3	5	4
10658	4	3	4	4	4	3	5	4
10659	4	3	4	4	4	3	5	4
10660	3	2	3	7	3	6	3	2
10661	3	2	3	7	3	6	3	2
10662	3	2	3	7	3	6	3	2
10663	3	2	3	7	3	6	3	2
10664	3	2	3	7	3	6	3	2
10665	3	2	3	7	3	6	3	2
10666	7	1	6	4	3	5	2	3
10667	7	1	6	4	3	5	2	3
10668	4	4	4	4	5	6	2	3
10669	4	4	4	4	5	6	2	3
10670	4	3	4	6	4	5	3	4
10671	3	3	6	7	4	4	3	4
10672	3	5	5	3	5	3	6	4
10673	3	6	5	1	1	5	6	6
10674	5	3	4	4	3	6	4	3
10675	6	2	4	3	3	7	4	3
10676	3	6	6	1	2	3	7	6
11003	4	4	4	4	4	3	4	4
11004	4	4	4	4	4	3	4	4
11681	4	4	6	4	4	4	4	4
11885	4	5	2	4	3	2	5	5
11886	4	5	2	4	3	2	5	5
11887	4	5	2	4	3	2	5	5
11888	4	5	2	4	3	2	5	5
11889	4	5	2	4	3	2	5	5
11890	4	5	2	4	3	2	5	5
11891	4	5	2	4	3	2	5	5
11892	4	5	2	4	3	2	5	5
11893	4	5	2	4	3	2	5	5
11894	4	5	2	4	3	2	5	5
11895	4	5	2	4	3	2	5	5
11896	5	4	3	4	4	3	4	3
11897	5	4	3	4	4	3	4	3
11898	5	4	3	4	4	3	4	3
11899	5	4	3	4	4	3	4	3
11900	5	4	3	4	4	3	4	3
11901	6	1	1	6	5	3	4	4
11902	6	1	1	6	5	3	4	4
11903	6	1	1	6	5	3	4	4
11904	6	1	1	6	5	3	4	4
11905	6	1	1	6	5	3	4	4
11906	6	1	1	6	5	3	4	4
11907	3	3	3	6	7	5	2	2
11908	3	3	3	6	7	5	2	2
11909	3	3	3	6	7	5	2	2
11910	3	3	3	6	7	5	2	2
11911	3	4	5	3	6	4	4	3
11912	3	4	5	3	6	4	4	3
11913	3	4	5	3	6	4	4	3
11914	3	4	5	3	6	4	4	3
11915	4	3	7	5	5	3	3	2
11916	4	3	7	5	5	3	3	2
11917	4	3	7	5	5	3	3	2
11918	4	3	7	5	5	3	3	2
11919	4	3	7	5	5	3	3	2
11920	4	3	7	5	5	3	3	2
11921	4	3	7	5	5	3	3	2
11922	4	3	7	5	5	3	3	2
11923	4	3	7	5	5	3	3	2
11924	4	3	7	5	5	3	3	2
11925	4	3	7	5	5	3	3	2
11926	3	4	6	7	2	3	3	2
11927	3	4	6	7	2	3	3	2
11928	3	4	6	7	2	3	3	2
11929	3	4	6	7	2	3	3	2
11930	3	4	6	7	2	3	3	2
11931	3	4	6	7	2	3	3	2
11932	3	4	6	7	2	3	3	2
11968	2	4	6	5	6	2	3	6
11933	2	4	6	5	6	2	3	6
11934	2	4	6	5	6	2	3	6
11935	2	4	6	5	6	2	3	6
11936	2	4	6	5	6	2	3	6
11937	2	4	6	5	6	2	3	6
11938	2	4	6	5	6	2	3	6
11939	2	4	6	5	6	2	3	6
11940	2	4	6	5	6	2	3	6
11941	2	4	6	5	6	2	3	6
11942	2	4	6	5	6	2	3	6
11943	3	3	2	6	4	5	4	2
11944	3	3	2	6	4	5	4	2
11945	6	4	2	3	2	2	6	4
11946	6	4	2	3	2	2	6	4
11947	5	6	2	2	3	3	6	1
11948	5	6	2	2	3	3	6	1
11949	6	7	2	1	2	1	5	6
11950	6	7	2	1	2	1	5	6
11951	6	7	2	1	2	1	5	6
11952	6	7	2	1	2	1	5	6
11953	6	7	2	1	2	1	5	6
11954	2	4	4	5	2	4	5	4
11955	2	4	4	5	2	4	5	4
11956	2	4	4	5	2	4	5	4
11957	4	3	4	4	4	3	5	4
11958	4	3	4	4	4	3	5	4
11959	4	3	4	4	4	3	5	4
11960	4	3	4	4	4	3	5	4
11961	4	3	4	4	4	3	5	4
11962	4	3	4	4	4	3	5	4
11963	2	2	6	6	6	5	2	4
11964	2	2	6	6	6	5	2	4
11965	2	2	6	6	6	5	2	4
11966	2	2	6	6	6	5	2	4
18156	7	7	7	7	7	7	7	7
18155	7	7	4	7	4	7	7	7
