5020	3
5021	3
5022	3
5023	3
5024	3
5025	3
5026	3
5027	3
5028	3
5029	3
5030	3
5031	3
5032	3
5033	3
5034	3
5035	3
5036	3
5037	3
5038	3
5039	3
5041	3
5042	3
5043	3
5044	3
5045	3
5046	3
5047	3
5048	3
5050	3
5051	3
5052	3
5053	3
5054	3
5055	3
5056	3
5057	3
5058	3
5059	3
5060	3
5061	3
5062	3
5063	3
5064	3
5065	3
5066	3
5067	3
5068	3
5069	3
5070	3
5071	3
5072	3
5073	3
5074	3
5075	3
5076	3
5077	3
5078	3
5079	3
5080	3
5081	3
5082	3
5083	3
5084	3
5085	3
5086	3
5087	3
5088	3
5089	3
5090	3
5091	3
5092	3
5093	3
5094	3
5095	3
5096	3
5097	3
5098	3
5099	3
5100	3
5101	3
5102	3
5103	3
5104	3
5105	3
5106	3
5107	3
5108	3
5109	3
5110	3
5111	3
5112	3
5113	3
5178	3
5179	3
5180	3
5181	3
5182	3
5183	3
5184	3
5185	3
5186	3
5187	3
5188	3
5189	3
5190	3
5191	3
5192	3
5193	3
5194	3
5195	3
5196	3
5197	3
5198	3
5199	3
5200	3
5201	3
5202	3
5203	3
5204	3
5205	3
5206	3
5207	3
5208	3
5209	3
5210	3
5211	3
5212	3
5213	3
5214	3
5215	3
5216	3
5217	3
5218	3
5219	3
5220	3
5221	3
5222	3
5223	3
5224	3
5225	3
5226	3
5227	3
5228	3
5229	3
5230	3
5231	3
5232	3
5233	3
5234	3
5235	3
5236	3
5237	3
5238	3
5239	3
5295	1
5296	1
5297	2
5298	2
5302	1
5303	1
5304	2
5305	2
5309	1
5310	1
5311	2
5312	2
5316	1
5317	1
5318	2
5319	2
5323	1
5324	1
5325	2
5326	2
5336	3
5337	3
5397	3
5398	3
5399	3
5400	3
5401	3
5402	3
5403	3
5425	3
5426	3
5427	3
5428	3
5429	3
5430	3
5431	3
5446	3
5447	3
5448	3
5449	3
5450	3
5451	3
5452	3
5467	3
5468	3
5469	3
5470	3
5471	3
5472	3
5473	3
5488	3
5489	3
5490	3
5491	3
5492	3
5493	3
5494	3
5509	3
5510	3
5511	3
5512	3
5513	3
5514	3
5515	3
5530	3
5531	3
5532	3
5533	3
5534	3
5535	3
5543	3
5544	3
5545	3
5546	3
5547	3
5548	3
5549	3
5571	1
5572	3
5573	3
5574	3
5575	3
5576	3
5577	3
5578	3
5593	3
5594	3
5595	3
5596	3
5597	3
5598	3
5599	3
5607	3
5608	3
5609	3
5610	3
5611	3
5612	3
5613	3
5639	1
5649	3
5650	3
5651	3
5652	3
5653	3
5654	3
5655	3
5670	3
5671	3
5672	3
5673	3
5674	3
5675	3
5676	3
5733	3
5734	3
5735	3
5736	3
5737	3
5738	3
5739	3
5775	3
5776	3
5777	3
5778	3
5779	3
5780	3
5781	3
5796	3
5797	3
5798	3
5799	3
5800	3
5801	3
5802	3
5817	3
5818	3
5819	3
5820	3
5821	3
5822	3
5823	3
5838	3
5839	3
5840	3
5841	3
5842	3
5843	3
5844	3
5859	3
5860	3
5861	3
5862	3
5863	3
5864	3
5865	3
5880	3
5881	3
5882	3
5883	3
5884	3
5885	3
5886	3
5906	3
5907	3
5908	3
5909	3
5910	3
5911	3
5912	3
5924	3
5925	3
5926	3
5927	3
5928	3
5929	3
5930	3
5942	3
5944	3
5946	3
5947	3
5948	3
5950	3
5953	3
5968	3
5969	3
5970	3
5971	3
5972	3
5973	3
5974	3
5986	3
5987	3
5988	3
5989	3
5990	3
5991	3
5992	3
6005	3
6006	3
6007	3
6008	3
6009	3
6010	3
6011	3
6023	3
6024	3
6025	3
6026	3
6027	3
6028	3
6029	3
6042	3
6043	3
6044	3
6045	3
6046	3
6047	3
6048	3
6060	3
6061	3
6062	3
6063	3
6064	3
6065	3
6066	3
6078	3
6079	3
6080	3
6081	3
6082	3
6083	3
6084	3
6096	3
6097	3
6098	3
6099	3
6100	3
6101	3
6102	3
6114	3
6115	3
6116	3
6117	3
6118	3
6119	3
6120	3
6132	3
6133	3
6134	3
6135	3
6136	3
6137	3
6138	3
6150	3
6151	3
6152	3
6153	3
6154	3
6155	3
6156	3
6168	3
6169	3
6170	3
6171	3
6172	3
6173	3
6174	3
6189	3
6190	3
6191	3
6192	3
6193	3
6194	3
6195	3
6210	3
6211	3
6212	3
6213	3
6214	3
6215	3
6216	3
6231	3
6232	3
6233	3
6234	3
6235	3
6236	3
6237	3
6252	3
6253	3
6254	3
6255	3
6256	3
6257	3
6258	3
6273	3
6274	3
6275	3
6276	3
6277	3
6278	3
6279	3
6294	3
6295	3
6296	3
6297	3
6298	3
6299	3
6300	3
6308	3
6309	3
6310	3
6311	3
6312	3
6313	3
6314	3
6336	3
6337	3
6338	3
6339	3
6340	3
6341	3
6342	3
6346	1
6347	1
6348	1
6351	3
6367	3
6368	3
6369	1
6370	3
6371	3
6374	1
6375	3
6376	3
6377	3
6378	3
6379	1
6380	3
6381	3
6382	3
6383	3
6384	1
6385	3
6386	3
6387	3
6388	3
6389	1
6390	3
6391	3
6392	3
6393	3
6394	1
6395	3
6396	3
6397	3
6398	3
6399	1
6400	3
6401	3
6402	3
6403	3
6404	1
6405	3
6406	3
6407	3
6408	3
6409	1
6410	3
6411	3
6412	3
6413	3
6414	1
6415	3
6416	3
6417	3
6418	3
8551	1
8552	1
8553	1
8554	1
8555	1
8556	1
8557	1
8558	1
8559	1
8560	1
8561	1
8562	1
8563	1
8564	1
8565	1
9443	3
9444	3
9445	3
9446	3
9447	3
9448	3
9449	3
9450	3
9451	3
9452	3
9453	3
9454	3
9455	3
9456	3
9457	3
9458	3
9459	3
9460	3
9461	3
9462	3
9464	3
9466	3
9467	3
9468	3
9469	3
9470	3
9471	3
9472	3
9473	3
9474	3
9475	3
9476	3
9477	3
9478	3
9479	3
9480	3
9481	3
9482	3
9483	3
9484	3
9485	3
9486	3
9487	3
9488	3
9489	3
9490	3
9491	3
9492	3
9493	3
9494	3
9495	3
9496	3
9497	3
9498	3
9499	3
9500	3
9501	3
9502	3
9503	3
9504	3
9505	3
9506	3
9507	3
9508	3
9509	3
9510	3
9511	3
9512	3
9513	3
9514	3
9515	3
9516	3
9517	3
9518	3
9519	3
9520	3
9521	3
9522	3
9523	3
9524	3
9525	3
9526	3
9527	3
9528	3
9529	3
9530	3
9531	3
9532	3
9533	3
9534	3
9535	3
9536	3
9537	3
9538	3
9539	3
9540	3
9541	3
9542	3
9543	3
9544	3
9545	3
9546	3
9547	3
9548	3
9549	3
9550	3
9551	3
9552	3
9553	3
9554	3
9555	3
9556	3
9557	3
9558	3
9559	3
9560	3
9561	3
9562	3
9563	3
9564	3
9565	3
9566	3
9567	3
9568	3
9569	3
9570	3
9571	3
9572	3
9573	3
9574	3
9575	3
9576	3
9577	3
9578	3
9579	3
9580	3
9581	3
9582	3
9583	3
9584	3
9585	3
9586	3
9587	3
9588	3
9589	3
9590	3
9591	3
9592	3
9593	3
9594	3
9595	3
9596	3
9597	3
9598	3
9599	3
9600	3
9601	3
9602	3
9603	3
9604	3
9605	3
9606	3
9607	3
9608	3
9609	3
9610	3
9613	3
9614	3
9615	3
9616	3
9617	3
9618	3
9619	3
9620	3
9621	3
9622	3
9623	3
9624	3
9625	3
9626	3
9627	3
9628	3
9629	3
9630	3
9631	3
9632	3
9633	3
9634	3
9635	3
9636	3
9637	3
9638	3
9639	3
9640	3
9641	3
9642	3
9643	3
9644	3
9645	3
9646	3
9647	3
9648	3
9649	3
9650	3
9651	3
9652	3
9653	3
9654	3
9655	3
9656	3
9657	3
9658	3
9659	3
9660	3
9661	3
9662	3
9663	3
9664	3
9665	3
9666	3
9667	3
9668	3
9669	3
9670	3
9671	3
9672	3
9673	3
9674	3
9675	3
9676	3
9677	3
9678	3
9679	3
9680	3
9681	3
9682	3
9683	3
9684	3
9685	3
9686	3
9689	3
9690	3
9691	3
9692	3
9693	3
9694	3
9695	3
9696	3
9697	3
9698	3
9699	3
9700	3
9701	3
9702	3
9703	3
9704	3
9705	3
9706	3
9707	3
9710	3
9711	3
9712	3
9713	3
9714	3
9715	3
9716	3
9717	3
9718	3
9719	3
9720	3
9721	3
9722	3
9723	3
9724	3
9725	3
9726	3
9727	3
9728	3
9729	3
9730	3
9731	3
9732	3
9733	3
9734	3
9735	3
9736	3
9737	3
9738	3
9739	3
9740	3
9741	3
9742	3
9743	3
9744	3
9745	3
9746	3
9747	3
9748	3
9749	3
9750	3
9751	3
9752	3
9753	3
9754	3
9755	3
9756	3
10059	3
10060	3
10062	3
10063	3
10064	3
10065	3
10066	3
10067	3
10068	3
10069	3
10070	3
10071	3
10072	3
10073	3
10074	3
10075	3
10090	3
10091	3
10092	3
10093	3
10094	3
10095	3
10096	3
10097	3
10098	3
10099	3
10100	3
10101	3
10102	3
10103	3
11092	1
11093	1
11094	1
11095	1
11096	1
11097	1
11098	1
11099	1
11101	1
11102	1
11155	1
11156	1
11208	3
11288	3
11289	1
11290	3
11291	3
11292	1
11293	1
11294	1
11295	1
11296	1
11297	3
11298	3
11299	3
11300	1
11301	3
11302	3
11303	1
11304	1
11305	3
11306	1
11307	1
11308	1
11309	1
11310	1
11311	3
11312	3
11313	1
11314	1
11315	1
11316	1
11317	1
11318	3
11319	1
11320	3
11321	1
11322	3
11323	1
11324	1
11325	1
11326	1
11327	1
11328	1
11329	1
11330	1
11331	1
11332	1
11333	1
11334	1
11335	1
11336	1
11337	3
11338	1
11339	3
11340	1
11341	3
11342	1
11343	3
11344	1
11345	3
11346	1
11347	3
11348	1
11349	1
11350	1
11351	1
11352	1
11353	1
11354	1
11355	1
11356	1
11357	1
11358	1
11359	1
11553	3
11554	3
11582	3
11584	3
11599	1
11600	3
11601	3
11706	3
11707	3
11708	3
11709	3
11710	3
11711	3
11712	3
11713	3
11714	3
11715	3
11716	3
11717	3
11723	1
11763	2
11764	2
11765	2
11766	2
11767	2
11768	2
11769	4
11784	1
11785	1
11786	1
11787	1
11835	1
11836	1
11837	1
12063	1
12305	1
12372	3
12373	3
12374	3
12375	3
12382	3
12383	3
12384	3
12385	3
12386	3
12387	3
12388	3
12389	3
12390	3
12391	3
12497	1
12498	1
12499	1
12500	1
12501	1
12502	3
12503	3
12504	3
12505	3
12506	3
12507	1
12508	1
12509	1
12510	1
12511	1
12512	1
12513	1
12514	1
12515	1
12516	1
12517	1
12518	1
12519	1
12520	1
12521	1
12522	1
12523	1
12524	1
12525	1
12526	1
12527	1
12528	1
12529	1
12530	1
12531	1
12532	1
12533	1
12534	1
12535	1
12536	1
12537	1
12538	1
12539	1
12540	3
12541	3
12542	1
12543	1
12544	1
12545	1
12546	1
12547	1
12548	1
12549	1
12550	1
12551	1
12552	1
12553	1
12554	1
12555	1
12556	1
12557	1
12558	1
12559	1
12560	1
12561	3
12562	3
12563	3
12564	3
12565	1
12566	1
12567	1
12568	3
12569	3
12570	1
12571	1
12572	1
12573	1
12574	1
12575	1
12576	1
12577	3
12578	3
12579	1
12580	1
12581	1
12582	1
12583	1
12584	1
12585	1
12586	1
12587	1
12588	1
12589	1
12590	1
12591	1
12592	1
12593	1
12594	1
12595	1
12596	1
12597	1
12598	3
12599	1
12600	1
12601	1
12602	1
12603	1
12604	1
12605	1
12606	1
12607	1
12608	3
12609	1
12610	1
12611	1
12612	3
12613	1
12614	1
12615	1
12616	1
12617	1
12618	1
12619	1
12620	3
12621	1
12622	1
12623	1
12624	1
12625	1
12637	4
12638	4
12639	4
12640	4
12641	4
12652	3
12653	3
12654	2
12655	2
12656	2
12657	2
12658	2
12659	2
12660	2
12661	2
12662	3
12663	2
12664	2
12665	2
12666	2
12667	3
12668	3
12669	3
12670	2
12671	2
12672	2
12673	2
12674	2
12675	2
12676	2
12677	2
12678	2
12679	2
12680	2
12681	2
12682	3
12683	3
12684	3
12685	3
12686	3
12687	3
12688	3
12689	3
12690	2
12691	2
12692	3
12693	3
12694	3
12695	3
12696	2
12697	3
12698	3
12699	3
12700	3
12701	3
12702	3
12703	3
12704	3
12705	3
12706	3
12707	3
12708	3
12709	2
12710	2
12711	2
12712	5
12713	1
12714	1
12715	3
12716	3
12717	2
12718	2
12719	4
12720	3
12721	3
12722	3
12723	3
12724	3
12725	3
12726	3
12727	3
12728	2
12729	2
12730	3
12731	3
12732	3
12733	3
12734	2
12735	3
12736	3
12737	3
12738	3
12739	3
12740	3
12741	3
12742	3
12743	3
12744	3
12745	3
12746	3
12747	2
12748	2
12749	2
12769	2
12829	1
12830	1
12831	3
12832	2
12833	1
12834	1
12835	1
12836	1
12837	1
12838	1
12839	1
12840	1
12841	1
12893	6
12894	6
12895	6
12896	6
12897	6
12898	6
12899	6
12900	6
12901	6
12902	6
12903	6
12904	6
12905	6
12906	6
12907	6
12908	6
12909	6
12910	6
12911	6
12912	6
12913	6
12914	6
12915	6
12916	6
12917	6
12918	6
12919	6
12920	6
12921	6
12922	6
12923	6
12924	6
12925	6
12926	6
12927	6
12928	6
12929	6
12930	6
12931	6
12932	6
12933	6
12934	6
12935	6
12936	6
12937	6
12938	6
12939	6
12940	6
12941	6
12942	6
12943	6
12944	6
12945	6
12946	6
12962	3
12985	2
12986	2
12987	2
12988	2
12989	2
12990	2
12991	2
12992	2
12993	2
12994	2
12995	2
12996	2
12997	2
12998	2
12999	2
13000	2
13001	2
13002	2
13003	2
13004	2
13005	2
13006	2
13007	2
13008	2
13009	2
13010	2
13011	2
13012	2
13013	2
13014	2
13015	2
13016	2
13017	2
13018	2
13019	2
13020	2
13021	2
13022	2
13023	2
13024	2
13025	2
13026	2
13027	2
13028	2
13029	2
13030	2
13031	2
13032	2
13033	2
13034	2
13035	2
13036	2
13037	2
13038	2
13039	2
13040	2
13041	2
13042	2
13043	2
13044	2
13045	2
13046	2
13047	2
13048	2
13049	2
13050	2
13051	2
13052	2
13053	2
13054	2
13055	2
13056	2
13057	2
13058	2
13059	2
13060	2
13061	2
13062	2
13063	2
13064	2
13065	2
13066	2
13067	2
13068	2
13069	2
13070	2
13071	2
13072	2
13073	2
13074	2
13075	2
13076	2
13077	2
13078	2
13079	2
13080	2
13081	2
13082	2
13083	2
13084	2
13085	2
13086	2
13087	2
13088	2
13089	2
13090	2
13091	2
13092	2
13093	2
13094	2
13095	2
13096	2
13097	2
13098	2
13099	2
13100	2
13101	2
13102	2
13103	2
13104	2
13105	2
13106	2
13107	2
13108	2
13109	2
13110	2
13111	2
13112	2
13113	2
13114	2
13115	2
13116	2
13117	2
13118	2
13119	2
13120	2
13121	2
13122	2
13123	2
13124	2
13125	2
13126	2
13127	2
13128	2
13129	2
13130	2
13131	2
13132	2
13133	2
13134	2
13135	2
13136	2
13137	2
13138	2
13139	2
13140	2
13141	2
13142	2
13143	2
13144	2
13145	2
13146	2
13147	2
13148	2
13149	2
13150	2
13151	2
13152	2
13153	2
13154	2
13155	2
13156	2
13157	2
13158	2
13159	2
13160	2
13161	2
13162	2
13163	2
13164	2
13165	2
13166	2
13167	2
13303	3
13304	3
13305	3
13306	3
13307	3
13308	3
13309	3
13310	3
13311	3
13312	3
13332	1
13341	1
13606	1
13607	1
13608	1
13609	1
13610	1
13611	1
13612	1
13614	1
13615	1
13632	1
13633	1
13634	1
13635	1
13636	1
13637	1
13658	1
13661	1
13667	1
13718	1
13719	1
13720	1
13721	1
13722	1
13723	1
13724	3
13725	1
13726	1
13727	1
13728	1
13729	1
13730	1
13731	3
13732	1
13733	1
13734	1
13735	1
13736	1
13737	1
13738	3
13739	1
13740	1
13741	1
13742	1
13743	1
13744	1
13745	3
13746	1
13747	1
13748	1
13749	1
13750	1
13751	1
13752	3
13753	1
13754	1
13755	1
13756	1
13757	1
13758	1
13759	3
13952	1
13958	1
13959	1
13960	1
13965	1
13967	1
13969	1
13970	1
13971	1
13972	1
13973	1
14011	3
14017	3
14021	3
14027	3
14069	2
14070	2
14071	2
14072	2
14073	2
14074	2
14075	2
14077	2
14078	2
14079	2
14081	2
14082	2
14083	2
14084	2
14096	1
14097	1
14098	1
14104	1
14107	1
14109	1
14110	1
14111	1
14112	1
14114	1
14117	1
14118	1
14143	1
14144	1
14145	1
14291	1
14303	1
14678	1
14679	1
14680	1
14681	1
14682	1
14797	7
14798	7
14799	7
14800	7
14801	7
14802	7
14803	2
14804	2
14805	7
14806	7
14807	7
14808	7
14809	7
14810	7
14811	2
14812	7
14813	7
14814	4
14815	7
14816	7
14817	2
14818	2
14819	7
14820	7
14821	7
14822	7
14823	2
14824	7
14825	7
14826	7
14827	7
14828	7
14829	7
14830	2
14831	2
14832	7
14833	7
14834	7
14835	7
14837	7
14838	2
14839	7
14840	7
14841	7
14842	7
14843	2
14844	7
14845	7
14846	7
14847	7
14848	7
14849	2
14850	7
14851	7
14852	7
14853	7
14854	2
14855	7
14856	4
14857	7
14858	7
14859	2
14860	2
14861	7
14862	7
14863	7
14864	2
14865	7
14866	7
14867	7
14868	2
14869	2
14870	7
14871	7
14872	7
14873	7
14874	4
14875	7
14876	7
14877	7
14878	7
14879	7
14880	2
14881	7
14882	7
14883	7
14884	7
14885	7
14886	2
14887	2
14888	7
14889	7
14890	7
14891	7
14892	4
14893	7
14894	2
14895	7
14896	2
14897	2
14898	7
14899	2
14900	7
14901	7
14902	7
14903	7
14904	7
14905	2
14906	7
14907	2
14908	7
14909	7
14910	7
14911	7
14912	7
14913	2
14914	4
14915	7
14916	2
14917	7
14918	7
14919	2
14920	2
14921	2
14922	2
14923	7
14924	2
14925	7
14926	7
14927	2
14928	2
14929	7
14930	2
14931	7
14932	7
14933	2
14934	2
14935	7
14936	2
14937	7
14938	7
14939	2
14940	2
14941	7
14942	2
14943	7
14944	7
14945	2
14946	2
14947	7
14948	2
14949	7
14950	7
14951	2
14952	2
14953	7
14954	2
14955	7
14956	7
14957	2
14958	2
14959	7
14960	2
14961	7
14962	7
14963	2
14964	2
14965	7
14966	2
14967	7
14968	7
14969	2
14970	2
14971	7
14972	2
14973	7
14974	7
14975	2
14976	2
14977	7
14978	2
14979	7
14980	7
14981	2
14982	2
14983	7
14984	2
14985	7
14986	7
14987	2
14988	2
14989	7
14990	2
14991	7
14992	7
14993	2
14994	2
14995	7
14996	2
14997	7
14998	2
14999	2
15000	2
15001	7
15002	2
15003	7
15004	2
15005	7
15006	2
15007	7
15008	2
15009	7
15010	2
15011	7
15012	2
15013	7
15014	2
15015	7
15016	2
15017	2
15018	7
15019	2
15020	7
15021	2
15022	7
15023	2
15024	7
15025	2
15026	2
15027	7
15028	2
15029	7
15030	2
15031	4
15060	1
15137	1
15138	1
15139	1
15140	1
15141	1
15142	1
15143	1
15144	1
15145	1
15227	7
15228	7
15229	1
15230	7
15231	7
15232	7
15233	7
15234	7
15235	7
15236	7
15237	2
15238	1
15239	7
15240	7
15241	7
15242	7
15243	7
15244	7
15245	7
15246	7
15247	7
15248	7
15249	7
15250	7
15251	7
15252	2
15253	2
15254	2
15255	2
15256	1
15257	7
15258	7
15259	7
15260	7
15261	7
15262	7
15263	7
15264	7
15265	7
15266	7
15267	7
15268	7
15269	7
15270	7
15271	7
15272	7
15273	2
15274	2
15275	2
15276	2
15277	2
15278	2
15279	1
15280	7
15281	7
15282	7
15283	7
15284	7
15285	7
15286	7
15287	7
15288	7
15289	7
15290	7
15291	7
15292	7
15293	7
15294	7
15295	7
15296	7
15297	7
15298	7
15299	2
15300	2
15301	2
15302	2
15303	2
15304	2
15305	2
15306	2
15307	2
15308	1
15309	4
15310	4
15311	4
15321	7
15322	7
15323	7
15324	7
15325	7
15326	7
15327	7
15328	7
15329	7
15330	7
15331	7
15332	7
15333	7
15334	7
15335	7
15336	7
15337	7
15338	7
15339	7
15340	7
15341	7
15342	7
15343	7
15344	7
15345	7
15346	7
15347	7
15348	7
15349	7
15350	7
15351	7
15352	7
15353	7
15354	7
15355	7
15356	7
15357	7
15358	7
15359	7
15360	7
15361	7
15362	7
15363	7
15364	7
15365	7
15366	7
15367	7
15368	7
15369	7
15370	7
15371	7
15372	7
15373	7
15374	7
15375	7
15376	7
15377	7
15378	7
15379	7
15380	7
15381	7
15382	7
15383	7
15384	7
15385	7
15386	7
15387	7
15388	7
15389	7
15390	7
15391	7
15392	7
15393	7
15394	7
15395	7
15396	7
15397	7
15398	7
15399	7
15400	7
15401	7
15402	7
15403	7
15404	7
15405	7
15406	7
15407	7
15408	7
15409	7
15410	7
15411	7
15412	7
15413	7
15414	7
15415	7
15416	7
15417	7
15418	7
15419	7
15420	7
15421	7
15422	7
15423	7
15424	7
15425	7
15426	7
15427	7
15428	7
15429	7
15430	7
15431	7
15432	7
15433	7
15434	7
15435	7
15436	7
15437	7
15438	7
15439	7
15440	7
15441	7
15442	7
15443	7
15444	7
15445	7
15446	7
15447	7
15448	7
15449	7
15450	7
15451	7
15452	7
15453	7
15454	7
15455	7
15456	7
15457	7
15458	7
15459	7
15460	7
15686	2
15687	2
15688	2
15694	1
15695	2
15696	2
15697	2
15698	2
15780	5
15781	5
15782	5
15783	1
15784	1
15785	1
15786	3
15787	3
15788	3
16061	7
16065	7
16069	7
16075	7
16077	7
16085	7
16091	7
16093	7
16111	7
16098	7
16103	7
16107	7
16037	7
16041	7
16045	7
16057	7
16049	7
16053	7
16029	7
16033	7
15998	7
15974	7
16025	7
15962	7
16010	7
15978	7
15994	7
15970	7
16014	7
15958	7
16004	7
15979	7
15990	7
15966	7
16020	7
15954	7
16002	7
15980	7
16063	7
16067	7
16073	7
16071	7
16079	7
16081	7
16087	7
16089	7
16095	7
16101	7
16099	7
16105	7
16109	7
16039	7
16043	7
16047	7
16059	7
16051	7
16055	7
16031	7
16035	7
16000	7
15976	7
16027	7
15964	7
16012	7
15984	7
15996	7
15972	7
16017	7
15960	7
16007	7
15985	7
15992	7
15968	7
16022	7
15956	7
16006	7
15986	7
16651	7
16653	7
16654	7
16655	7
16656	7
16657	7
16658	7
16659	7
16701	7
16702	7
16703	7
16704	7
16705	7
16706	7
16707	7
16708	7
16709	7
16710	7
16711	7
16712	7
16713	7
16714	7
16715	7
16716	7
16717	7
16718	7
16719	7
16720	7
16721	7
16722	7
16723	7
16724	7
16725	7
16726	7
16727	7
16728	7
16729	7
16448	3
16449	3
16450	3
16451	3
16452	3
16453	3
16454	3
16455	3
16456	3
16457	3
16458	3
16459	3
16460	3
16461	3
16462	3
16463	3
16464	3
16465	3
16466	2
16467	2
16468	2
16469	2
16470	2
16471	2
16472	2
16473	2
16545	2
16306	1
16307	1
16308	1
16309	1
16310	1
16312	1
16311	1
16633	1
16634	1
16635	1
16636	1
16609	1
16610	1
16611	1
16612	1
16613	1
16614	1
16615	1
16616	1
16617	1
16618	1
16619	1
16620	1
16621	1
16622	1
16623	1
16624	1
16625	1
16626	1
16627	1
16628	1
16629	1
16630	1
16631	1
16313	3
16315	3
16314	3
16316	3
16317	3
16319	3
16318	3
16576	3
16577	3
16578	3
16579	3
16580	3
16581	3
16582	3
16583	3
16584	3
16585	3
16586	3
16587	3
16588	3
16589	3
16590	3
16591	3
16592	3
16593	3
16594	3
16595	3
16596	3
16597	3
16632	3
16650	3
16598	2
16599	2
16600	2
16601	2
16602	2
16603	2
16604	2
16605	2
16606	2
16607	2
16608	2
16320	2
16321	2
16322	2
16323	2
16324	2
16325	2
16326	2
16662	7
16663	7
16664	7
16665	7
16666	7
16667	7
16668	7
16669	7
16670	7
16671	7
16672	7
16673	7
16674	7
16675	7
16676	7
16677	7
16678	7
16679	7
16680	7
16681	7
16682	7
16683	7
16684	7
16685	7
16686	7
16687	7
16688	7
16689	7
16690	7
16691	7
16692	7
16693	7
16694	7
16695	7
16696	7
16697	7
16698	7
16699	7
16700	7
16652	7
16791	2
17579	3
17580	3
17581	3
17582	3
17583	3
17584	3
17585	3
17586	3
17587	3
17588	3
17589	3
17590	3
17591	3
17592	3
17593	3
17594	3
17595	3
17596	3
17597	3
17598	3
17599	3
17600	3
17601	3
17602	3
17603	3
17604	3
17605	3
17606	3
17607	3
17608	3
17609	3
17610	3
17611	3
17612	3
17613	3
17614	3
17615	2
17616	2
17617	2
17618	2
17619	2
17620	2
17621	2
17622	2
17623	2
17624	2
17625	2
17626	2
17627	2
17628	2
17629	2
17630	2
17631	2
17632	2
17633	2
17634	2
17635	2
17636	2
17637	2
17638	2
17639	2
17640	2
17641	2
17642	2
17643	2
17644	2
17645	2
17646	2
17647	2
17648	2
17649	2
17650	2
17651	2
17652	2
17653	2
17654	2
17655	2
17656	2
17657	2
17658	2
17659	2
17660	2
17661	2
17662	2
17663	2
17664	2
17665	2
17666	2
17667	2
17668	2
17669	2
17670	2
17671	2
17672	2
17673	2
17674	2
17675	2
17676	2
17677	2
17678	2
17679	2
17680	2
17681	2
17682	2
17683	2
17684	2
17685	2
17810	1
17811	3
17812	3
17815	7
17816	7
17817	7
17818	7
17819	7
17820	7
17821	7
17822	7
17823	7
17824	7
17825	7
17826	7
17827	3
17828	3
17829	3
17830	3
17831	3
17832	3
17833	3
17834	3
17835	3
17836	3
17837	3
17838	3
17840	7
17850	1
17851	1
18065	1
18066	1
18067	1
18068	1
18069	1
18105	7
18106	7
18107	7
18236	2
18237	2
18238	2
18239	2
18240	2
18241	2
18235	1
18242	7
18243	7
18244	7
18245	7
18246	7
18247	7
18248	7
18249	7
18250	7
18252	7
18253	7
18260	7
18261	7
18262	7
18263	7
18264	7
18265	7
18266	7
18267	7
18268	7
18269	7
18270	1
18271	1
18272	1
18273	1
18274	1
18275	1
18276	1
18277	1
18278	1
18279	1
18280	1
18281	1
18251	3
18254	3
18258	3
18259	3
18290	3
18291	3
18839	2
18840	2
18841	2
18842	2
18843	2
